Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.683240,16.740,16.642,0.014,16.496,16.496
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.699939,16.699,16.447,0.015,16.243,16.243
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.716287,16.348,16.515,0.014,16.410,16.410
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.732816,16.529,16.538,0.023,16.419,16.419
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.749389,16.573,16.692,0.014,16.538,16.538
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.766036,16.647,16.627,0.008,16.518,16.518
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.782674,16.638,16.421,0.014,16.301,16.301
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.799222,16.548,16.321,0.007,16.074,16.074
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.815377,16.155,16.225,0.020,16.144,16.144
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.831581,16.204,16.188,0.015,16.128,16.128
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.847830,16.249,16.133,0.014,16.012,16.012
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.863971,16.141,16.262,0.023,16.133,16.133
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.880199,16.228,17.037,0.017,16.942,16.942
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.897282,17.083,16.776,0.023,16.635,16.635
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.914033,16.751,17.315,0.032,17.199,17.199
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.931316,17.283,19.978,0.015,19.894,19.894
