Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.807127,6.594,6.932,0.015,11.937,11.937
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.817655,10.528,6.901,0.016,8.311,8.311
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.822826,5.171,6.917,0.015,10.056,10.056
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.829599,6.773,6.947,0.016,10.230,10.230
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.834933,5.334,6.979,0.016,11.875,11.875
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.841776,6.843,6.968,0.016,12.000,12.000
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.852274,10.498,6.928,0.015,8.430,8.430
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.857693,5.419,6.909,0.016,9.920,9.920
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.864166,6.473,6.979,0.015,10.426,10.426
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.869722,5.556,6.964,0.015,11.834,11.834
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.877096,7.374,7.168,0.016,11.628,11.628
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.887912,10.816,7.126,0.016,7.939,7.939
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.893236,5.325,7.058,0.015,9.672,9.672
