Frame, Time (ms)
16127,125482.867
16128,125489.217
16129,125495.661
16130,125501.941
16131,125515.056
16132,125521.475
16133,125528.016
16134,125534.475
16135,125548.423
16136,125554.326
16137,125561.312
16138,125568.189
16139,125574.522
16140,125588.082
16141,125595.150
16142,125601.520
16143,125607.902
16144,125621.471
16145,125628.160
16146,125634.584
16147,125640.971
16148,125654.622
16149,125660.880
16150,125667.161
16151,125673.673
16152,125686.763
16153,125693.064
16154,125699.768
16155,125705.354
16156,125719.731
16157,125725.513
16158,125731.850
16159,125738.393
16160,125751.692
16161,125758.245
16162,125764.417
16163,125770.887
16164,125786.753
16165,125793.283
16166,125800.035
16167,125806.377
16168,125821.363
16169,125826.504
16170,125832.969
16171,125839.369
16172,125853.161
16173,125859.836
16174,125866.399
16175,125872.573
16176,125886.245
16177,125892.799
16178,125899.921
16179,125906.050
16180,125919.500
16181,125926.237
16182,125932.621
16183,125938.858
16184,125952.336
16185,125958.601
16186,125964.794
16187,125972.505
16188,125988.389
16189,125995.190
16190,126002.471
16191,126017.708
16192,126023.583
16193,126030.200
16194,126037.483
16195,126051.117
16196,126058.442
16197,126064.248
16198,126070.523
16199,126084.355
16200,126090.437
16201,126096.952
16202,126104.911
16203,126119.330
16204,126126.427
16205,126132.188
16206,126138.535
16207,126151.910
16208,126158.087
16209,126164.079
16210,126170.076
16211,126182.555
16212,126188.753
16213,126194.300
16214,126200.324
16215,126206.051
16216,126218.399
16217,126224.859
16218,126231.067
16219,126236.858
16220,126248.597
16221,126254.787
16222,126261.453
16223,126267.934
16224,126273.877
16225,126286.424
16226,126292.973
16227,126298.962
16228,126304.603
16229,126320.325
16230,126325.398
16231,126331.993
16232,126337.881
16233,126351.646
16234,126357.915
16235,126364.687
16236,126370.248
16237,126385.858
16238,126390.209
16239,126397.125
16240,126402.962
16241,126417.528
16242,126422.707
16243,126429.366
16244,126435.741
16245,126449.233
16246,126455.602
16247,126462.104
16248,126468.216
16249,126481.328
16250,126488.215
16251,126494.309
16252,126501.343
16253,126507.004
16254,126520.851
16255,126527.105
16256,126534.177
16257,126539.834
16258,126552.612
16259,126559.176
16260,126565.479
16261,126571.307
16262,126585.187
16263,126591.518
16264,126597.980
16265,126604.115
16266,126617.120
16267,126623.480
16268,126629.684
16269,126635.458
16270,126649.041
16271,126655.679
16272,126661.576
16273,126667.832
16274,126674.210
16275,126687.625
16276,126693.485
16277,126699.816
16278,126706.056
16279,126719.911
16280,126726.695
16281,126732.690
16282,126739.269
16283,126752.950
16284,126759.287
16285,126766.290
16286,126772.904
16287,126785.414
16288,126791.960
16289,126798.422
16290,126804.759
16291,126818.043
16292,126823.866
16293,126830.570
16294,126836.848
16295,126849.790
16296,126855.987
16297,126862.376
16298,126868.495
16299,126882.473
16300,126888.777
16301,126895.126
16302,126901.473
16303,126914.533
16304,126921.152
16305,126927.835
16306,126934.525
16307,126940.576
16308,126953.138
16309,126959.353
16310,126965.387
16311,126971.860
16312,126985.680
16313,126992.251
16314,126998.572
16315,127005.050
16316,127019.820
16317,127024.614
16318,127031.044
16319,127037.084
16320,127050.876
16321,127056.909
16322,127063.447
16323,127069.680
16324,127083.561
16325,127089.864
16326,127096.655
16327,127102.548
16328,127119.892
16329,127124.413
16330,127130.756
16331,127137.007
16332,127150.833
16333,127157.740
16334,127164.000
16335,127170.124
16336,127183.500
16337,127190.567
16338,127196.881
16339,127202.768
16340,127215.594
16341,127222.157
16342,127228.161
16343,127234.795
16344,127248.214
16345,127253.975
16346,127260.792
16347,127266.845
16348,127273.261
16349,127286.452
16350,127292.875
16351,127299.465
16352,127305.456
16353,127320.653
16354,127326.076
16355,127331.930
16356,127338.708
16357,127353.076
16358,127359.479
16359,127365.899
16360,127371.669
16361,127386.721
16362,127391.228
16363,127398.925
16364,127404.682
16365,127417.985
16366,127424.464
16367,127431.134
16368,127437.012
16369,127450.158
16370,127456.428
16371,127462.895
16372,127468.814
16373,127482.083
16374,127488.626
16375,127495.077
16376,127501.389
16377,127514.507
16378,127520.733
16379,127527.064
16380,127534.190
16381,127541.158
16382,127556.494
16383,127563.012
16384,127571.444
16385,127584.988
16386,127591.098
16387,127597.170
16388,127603.081
16389,127617.563
16390,127621.830
16391,127628.115
16392,127634.061
16393,127639.765
16394,127653.381
16395,127659.660
16396,127666.357
16397,127672.416
16398,127687.052
16399,127693.607
16400,127699.930
16401,127705.246
16402,127719.504
16403,127725.348
16404,127731.671
16405,127737.939
16406,127752.527
16407,127758.555
16408,127764.959
16409,127771.017
16410,127784.777
16411,127791.277
16412,127797.601
16413,127803.373
16414,127816.752
16415,127822.770
16416,127829.181
16417,127835.614
16418,127847.707
16419,127853.931
16420,127860.389
16421,127866.628
16422,127872.869
16423,127884.442
16424,127889.897
16425,127895.870
16426,127902.030
16427,127914.783
16428,127920.862
16429,127926.932
16430,127933.069
16431,127938.661
16432,127952.185
16433,127957.766
16434,127963.633
16435,127969.766
16436,127982.542
16437,127989.368
16438,127995.557
16439,128001.398
16440,128014.436
16441,128020.623
16442,128026.637
16443,128032.893
16444,128038.852
16445,128052.138
16446,128058.555
16447,128064.383
16448,128070.434
16449,128084.280
16450,128089.823
16451,128096.293
16452,128102.545
16453,128116.213
16454,128122.281
16455,128128.520
16456,128134.510
16457,128147.447
16458,128153.223
16459,128158.879
16460,128165.124
16461,128171.291
16462,128184.126
16463,128190.117
16464,128196.246
16465,128202.177
16466,128215.918
16467,128221.053
16468,128227.581
16469,128233.646
16470,128239.669
16471,128252.845
16472,128259.128
16473,128265.499
16474,128271.737
16475,128284.841
16476,128290.869
16477,128296.862
16478,128303.080
16479,128320.442
16480,128324.993
16481,128331.233
16482,128337.431
16483,128351.111
16484,128357.144
16485,128363.176
16486,128369.632
16487,128384.693
16488,128389.666
16489,128395.544
16490,128401.800
16491,128415.053
16492,128421.079
16493,128427.430
16494,128433.623
16495,128439.928
16496,128452.913
16497,128459.349
16498,128464.851
16499,128471.036
16500,128484.496
16501,128490.641
16502,128496.606
16503,128502.753
16504,128517.008
16505,128523.064
16506,128529.243
16507,128535.224
16508,128549.130
16509,128555.294
16510,128561.588
16511,128567.963
16512,128573.658
16513,128587.076
16514,128594.673
16515,128601.355
16516,128607.552
16517,128622.087
16518,128628.400
16519,128634.285
16520,128640.905
16521,128654.863
16522,128661.183
16523,128667.175
16524,128673.151
16525,128686.709
16526,128692.832
16527,128698.757
16528,128704.844
16529,128719.512
16530,128725.267
16531,128731.642
16532,128737.644
16533,128751.836
16534,128757.760
16535,128764.223
16536,128770.730
16537,128783.147
16538,128789.345
16539,128795.622
16540,128801.438
16541,128816.974
16542,128821.668
16543,128828.071
16544,128834.415
16545,128840.645
16546,128853.964
16547,128860.008
16548,128867.188
16549,128872.773
16550,128886.012
16551,128892.336
16552,128898.492
16553,128905.111
16554,128918.832
16555,128924.303
16556,128930.197
16557,128936.550
16558,128949.524
16559,128955.698
16560,128961.539
16561,128967.979
16562,128979.374
16563,128985.906
16564,128992.261
16565,128998.822
16566,129004.851
16567,129018.685
16568,129024.575
16569,129031.145
16570,129037.022
16571,129049.414
16572,129055.287
16573,129062.104
16574,129067.895
16575,129083.094
16576,129089.603
16577,129097.434
16578,129103.904
16579,129120.047
16580,129127.537
16581,129134.577
16582,129141.673
16583,129154.855
16584,129160.705
16585,129166.645
16586,129172.905
16587,129185.352
16588,129191.387
16589,129197.378
16590,129203.488
16591,129215.513
16592,129221.893
16593,129228.162
16594,129234.200
16595,129240.188
16596,129253.062
16597,129259.362
16598,129265.285
16599,129271.859
16600,129285.325
16601,129291.826
16602,129297.982
16603,129304.263
16604,129320.919
16605,129325.716
16606,129332.678
16607,129338.659
16608,129352.232
16609,129358.015
16610,129364.111
16611,129370.458
16612,129385.311
16613,129390.265
16614,129396.937
16615,129403.142
16616,129418.327
16617,129423.822
16618,129429.891
16619,129436.358
16620,129449.177
16621,129455.421
16622,129462.165
16623,129467.625
16624,129473.650
16625,129486.541
16626,129492.583
16627,129499.117
16628,129505.017
16629,129518.703
16630,129525.108
16631,129531.902
16632,129537.706
16633,129550.672
16634,129557.078
16635,129563.733
16636,129569.406
16637,129583.192
16638,129589.312
16639,129595.924
16640,129602.258
16641,129616.428
16642,129622.493
16643,129628.480
16644,129634.371
16645,129649.870
16646,129655.979
16647,129662.070
16648,129668.088
16649,129680.740
16650,129687.259
16651,129694.081
16652,129700.271
16653,129706.579
16654,129719.827
16655,129725.238
16656,129731.607
16657,129737.331
16658,129750.490
16659,129756.196
16660,129762.369
16661,129768.335
16662,129782.186
16663,129788.510
16664,129794.518
16665,129800.838
16666,129806.808
16667,129820.687
16668,129826.954
16669,129833.365
16670,129839.617
16671,129854.234
16672,129860.579
16673,129866.694
16674,129873.095
16675,129886.344
16676,129892.186
16677,129898.405
16678,129904.682
16679,129920.742
16680,129927.237
16681,129933.280
16682,129939.778
16683,129953.609
16684,129960.229
16685,129965.960
16686,129972.197
16687,129986.508
16688,129992.982
16689,129999.408
16690,130005.240
16691,130019.201
16692,130023.445
16693,130029.636
16694,130035.728
16695,130048.634
16696,130054.565
16697,130060.969
16698,130066.739
16699,130072.704
16700,130088.286
16701,130093.740
16702,130099.448
16703,130105.453
16704,130119.472
16705,130125.572
16706,130131.067
16707,130137.255
16708,130151.877
16709,130158.467
16710,130165.974
16711,130171.772
16712,130185.052
16713,130191.075
16714,130197.084
16715,130202.888
16716,130217.860
16717,130222.923
16718,130228.600
16719,130234.228
16720,130247.345
16721,130253.620
16722,130259.650
16723,130265.706
16724,130271.708
16725,130285.490
16726,130291.871
16727,130297.517
16728,130303.786
16729,130318.860
16730,130324.940
16731,130331.104
16732,130336.888
16733,130350.699
16734,130356.892
16735,130363.117
16736,130368.981
16737,130384.785
16738,130389.974
16739,130396.291
16740,130402.316
16741,130416.310
16742,130422.740
16743,130429.178
16744,130435.083
16745,130449.381
16746,130456.176
16747,130462.206
16748,130468.362
16749,130481.863
16750,130488.827
16751,130495.008
16752,130501.424
16753,130514.056
16754,130520.361
16755,130526.734
16756,130533.113
16757,130538.831
16758,130552.817
16759,130559.174
16760,130565.676
16761,130571.960
16762,130584.473
16763,130590.691
16764,130596.834
16765,130602.985
16766,130618.094
16767,130622.942
16768,130630.195
16769,130635.359
16770,130649.680
16771,130655.761
16772,130663.880
16773,130669.621
16774,130683.740
16775,130690.428
16776,130696.877
16777,130702.504
16778,130717.869
16779,130724.330
16780,130729.850
16781,130735.889
16782,130748.717
16783,130755.094
16784,130760.852
16785,130766.695
16786,130773.200
16787,130786.088
16788,130792.983
16789,130799.267
16790,130804.942
16791,130818.197
16792,130824.761
16793,130830.723
16794,130836.303
16795,130848.624
16796,130854.610
16797,130860.851
16798,130866.651
16799,130872.953
16800,130885.528
16801,130891.814
16802,130897.681
16803,130903.479
16804,130917.396
16805,130923.170
16806,130929.480
16807,130935.430
16808,130947.764
16809,130953.481
16810,130959.291
16811,130965.305
16812,130971.110
16813,130985.552
16814,130992.109
16815,130998.350
16816,131004.716
16817,131018.928
16818,131025.491
16819,131032.189
16820,131038.401
16821,131051.146
16822,131057.408
16823,131064.365
16824,131070.011
16825,131081.942
16826,131088.241
16827,131094.720
16828,131100.648
16829,131106.980
16830,131121.183
16831,131127.411
16832,131133.808
16833,131140.143
16834,131152.410
16835,131159.523
16836,131165.544
16837,131174.564
16838,131186.355
16839,131192.509
16840,131199.044
16841,131205.005
16842,131219.416
16843,131224.188
16844,131230.214
16845,131236.347
16846,131249.377
16847,131255.560
16848,131261.560
16849,131268.098
16850,131274.067
16851,131287.262
16852,131293.288
16853,131298.842
16854,131304.399
16855,131317.685
16856,131323.522
16857,131329.364
16858,131335.222
16859,131348.895
16860,131354.726
16861,131360.944
16862,131366.600
16863,131371.846
16864,131386.476
16865,131391.026
16866,131396.760
16867,131401.983
16868,131415.487
16869,131421.570
16870,131427.012
16871,131433.060
16872,131438.707
16873,131451.233
16874,131456.652
16875,131463.120
16876,131468.421
16877,131481.337
16878,131487.391
16879,131493.571
16880,131499.699
16881,131505.425
16882,131518.912
16883,131524.892
16884,131530.910
16885,131536.412
16886,131549.805
16887,131555.111
16888,131561.123
16889,131567.420
16890,131573.597
16891,131587.109
16892,131593.186
16893,131599.438
16894,131605.959
16895,131620.467
16896,131626.818
16897,131632.609
16898,131638.968
16899,131652.999
16900,131658.344
16901,131664.144
16902,131670.998
16903,131682.905
16904,131689.479
16905,131695.615
16906,131701.668
16907,131715.711
16908,131721.628
16909,131728.003
16910,131734.197
16911,131740.145
16912,131753.980
16913,131760.920
16914,131767.295
16915,131773.296
16916,131787.830
16917,131793.830
16918,131800.527
16919,131806.554
16920,131821.451
16921,131826.359
16922,131832.971
16923,131838.979
16924,131852.996
16925,131859.246
16926,131865.519
16927,131871.939
16928,131886.512
16929,131892.691
16930,131898.722
16931,131904.541
16932,131918.911
16933,131925.797
16934,131931.345
16935,131937.171
16936,131950.560
16937,131957.496
16938,131963.342
16939,131969.579
16940,131983.730
16941,131990.017
16942,131996.369
16943,132002.786
16944,132017.768
16945,132022.994
16946,132029.444
16947,132035.779
16948,132050.211
16949,132056.554
16950,132062.809
16951,132068.886
16952,132083.003
16953,132089.218
16954,132095.174
16955,132101.422
16956,132116.497
16957,132122.233
16958,132128.631
16959,132134.902
16960,132147.137
16961,132153.036
16962,132159.433
16963,132165.912
16964,132172.085
16965,132186.945
16966,132194.203
16967,132200.741
16968,132206.859
16969,132221.566
16970,132228.468
16971,132234.118
16972,132242.906
16973,132256.649
16974,132262.311
16975,132267.695
16976,132280.497
16977,132286.113
16978,132292.392
16979,132298.026
16980,132303.484
16981,132316.033
16982,132322.252
16983,132327.924
16984,132333.708
16985,132339.158
16986,132352.273
16987,132358.520
16988,132364.747
16989,132370.152
16990,132384.712
16991,132389.467
16992,132395.008
16993,132400.840
16994,132406.913
16995,132422.584
16996,132426.813
16997,132433.811
16998,132439.763
16999,132455.739
17000,132461.756
17001,132468.448
17002,132482.406
17003,132488.319
17004,132494.666
17005,132501.591
17006,132507.884
17007,132522.583
17008,132528.515
17009,132534.849
17010,132547.353
17011,132553.360
17012,132559.655
17013,132566.455
17014,132572.357
17015,132586.281
17016,132592.760
17017,132599.175
17018,132604.933
17019,132620.174
17020,132625.882
17021,132632.031
17022,132638.239
17023,132652.402
17024,132658.271
17025,132664.863
17026,132671.160
17027,132685.386
17028,132691.953
17029,132697.793
17030,132704.482
17031,132720.572
17032,132725.577
17033,132731.762
17034,132738.322
17035,132752.973
17036,132758.844
17037,132765.199
17038,132771.533
17039,132786.566
17040,132792.767
17041,132798.994
17042,132804.964
17043,132821.052
17044,132825.575
17045,132832.447
17046,132838.176
17047,132852.214
17048,132858.397
17049,132864.520
17050,132870.536
17051,132885.077
17052,132891.486
17053,132897.871
17054,132903.930
17055,132919.680
17056,132924.731
17057,132930.893
17058,132937.263
17059,132950.500
17060,132956.764
17061,132963.026
17062,132969.481
17063,132985.547
17064,132990.967
17065,132997.313
17066,133003.309
17067,133019.439
17068,133024.338
17069,133031.792
17070,133037.302
17071,133052.418
17072,133058.582
17073,133065.008
17074,133070.981
17075,133084.517
17076,133090.155
17077,133096.787
17078,133103.150
17079,133120.182
17080,133126.426
17081,133132.689
17082,133138.679
17083,133152.847
17084,133159.359
17085,133165.561
17086,133171.806
17087,133186.123
17088,133191.616
17089,133199.898
17090,133206.309
17091,133221.811
17092,133227.286
17093,133233.631
17094,133239.354
17095,133252.747
17096,133258.877
17097,133264.449
17098,133270.484
17099,133284.529
17100,133290.718
17101,133296.708
17102,133303.308
17103,133321.949
17104,133327.494
17105,133334.536
17106,133340.497
17107,133353.910
17108,133360.851
17109,133369.250
17110,133375.900
17111,133389.476
17112,133395.012
17113,133401.009
17114,133406.898
17115,133422.176
17116,133427.757
17117,133433.459
17118,133439.807
17119,133454.583
17120,133466.391
17121,133470.680
17122,133485.178
17123,133491.270
17124,133496.885
17125,133502.739
17126,133519.750
17127,133531.523
17128,133535.293
17129,133550.787
17130,133555.603
17131,133563.747
17132,133572.364
17133,133586.470
17134,133594.554
17135,133599.154
17136,133605.326
17137,133621.282
17138,133626.371
17139,133632.714
17140,133638.912
17141,133652.808
17142,133658.765
17143,133665.512
17144,133672.958
17145,133685.360
17146,133693.749
17147,133704.021
17148,133721.092
17149,133726.275
17150,133733.897
17151,133740.157
17152,133756.248
17153,133763.732
17154,133771.840
17155,133788.068
17156,133796.500
17157,133803.254
17158,133818.806
17159,133823.657
17160,133830.334
17161,133836.333
17162,133850.335
17163,133856.333
17164,133863.927
17165,133868.560
17166,133882.513
17167,133888.397
17168,133894.863
17169,133901.117
17170,133907.522
17171,133924.633
17172,133930.356
17173,133936.045
17174,133950.117
17175,133956.251
17176,133962.071
17177,133968.058
17178,133983.578
17179,133990.608
17180,133996.508
17181,134002.719
17182,134020.101
17183,134025.506
17184,134033.434
17185,134039.505
17186,134055.178
17187,134061.465
17188,134067.804
17189,134073.159
17190,134087.363
17191,134093.347
17192,134099.460
17193,134104.917
17194,134121.469
17195,134126.550
17196,134132.887
17197,134138.809
17198,134154.014
17199,134159.974
17200,134166.681
17201,134172.670
17202,134187.503
17203,134193.914
17204,134200.175
17205,134206.126
17206,134223.544
17207,134227.610
17208,134234.552
17209,134240.712
17210,134255.363
17211,134261.939
17212,134268.059
17213,134282.493
17214,134288.511
17215,134295.277
17216,134301.315
17217,134315.959
17218,134322.146
17219,134328.669
17220,134334.710
17221,134348.609
17222,134354.807
17223,134361.353
17224,134368.383
17225,134374.316
17226,134390.680
17227,134395.023
17228,134401.414
17229,134416.122
17230,134422.337
17231,134428.961
17232,134435.057
17233,134449.481
17234,134455.634
17235,134461.850
17236,134467.279
17237,134473.112
17238,134488.771
17239,134494.847
17240,134501.372
17241,134507.388
17242,134522.081
17243,134528.581
17244,134534.866
17245,134548.840
17246,134554.991
17247,134561.338
17248,134567.488
17249,134573.346
17250,134587.781
17251,134593.837
17252,134600.314
17253,134606.007
17254,134623.095
17255,134629.106
17256,134635.875
17257,134649.877
17258,134655.776
17259,134662.248
17260,134667.865
17261,134681.999
17262,134688.423
17263,134694.326
17264,134700.829
17265,134706.518
17266,134722.146
17267,134728.589
17268,134734.812
17269,134740.983
17270,134755.052
17271,134760.862
17272,134767.451
17273,134782.200
17274,134788.322
17275,134795.009
17276,134801.077
17277,134807.053
17278,134823.758
17279,134828.781
17280,134834.752
17281,134849.586
17282,134856.132
17283,134862.966
17284,134868.513
17285,134882.714
17286,134888.857
17287,134895.178
17288,134901.532
17289,134917.058
17290,134922.667
17291,134928.739
17292,134934.548
17293,134940.653
17294,134953.763
17295,134959.732
17296,134966.204
17297,134972.526
17298,134986.304
17299,134992.609
17300,134999.404
17301,135005.341
17302,135021.298
17303,135026.541
17304,135033.231
17305,135039.332
17306,135053.643
17307,135060.300
17308,135066.760
17309,135072.637
17310,135087.362
17311,135094.171
17312,135100.439
17313,135106.551
17314,135123.664
17315,135128.608
17316,135134.477
17317,135148.710
17318,135155.089
17319,135161.322
17320,135167.845
17321,135174.511
17322,135187.909
17323,135193.823
17324,135199.988
17325,135206.346
17326,135222.959
17327,135227.060
17328,135234.219
17329,135240.363
17330,135254.713
17331,135260.741
17332,135266.295
17333,135272.290
17334,135285.993
17335,135292.496
17336,135299.039
17337,135305.359
17338,135321.637
17339,135326.776
17340,135333.102
17341,135338.715
17342,135354.331
17343,135360.523
17344,135368.204
17345,135375.445
17346,135390.848
17347,135394.647
17348,135400.924
17349,135407.371
17350,135421.491
17351,135426.273
17352,135432.726
17353,135438.898
17354,135452.601
17355,135458.504
17356,135464.761
17357,135470.818
17358,135484.510
17359,135490.820
17360,135497.334
17361,135503.317
17362,135519.554
17363,135524.655
17364,135530.952
17365,135536.746
17366,135551.392
17367,135557.890
17368,135564.229
17369,135570.122
17370,135583.936
17371,135590.600
17372,135596.635
17373,135602.608
17374,135616.339
17375,135622.606
17376,135628.593
17377,135634.878
17378,135647.833
17379,135654.342
17380,135660.939
17381,135666.784
17382,135672.845
17383,135686.482
17384,135692.865
17385,135698.344
17386,135704.465
17387,135719.130
17388,135724.693
17389,135731.404
17390,135737.545
17391,135750.928
17392,135757.086
17393,135763.539
17394,135769.634
17395,135783.192
17396,135789.423
17397,135795.817
17398,135801.540
17399,135815.204
17400,135821.448
17401,135828.283
17402,135834.133
17403,135840.189
17404,135854.046
17405,135860.074
17406,135866.342
17407,135872.050
17408,135885.553
17409,135892.138
17410,135898.480
17411,135903.975
17412,135918.591
17413,135924.710
17414,135931.158
17415,135937.129
17416,135951.449
17417,135957.307
17418,135963.516
17419,135969.591
17420,135983.713
17421,135989.729
17422,135996.207
17423,136002.389
17424,136016.857
17425,136022.076
17426,136028.574
17427,136034.817
17428,136049.340
17429,136055.709
17430,136061.971
17431,136068.376
17432,136082.525
17433,136088.980
17434,136095.443
17435,136101.220
17436,136117.596
17437,136121.708
17438,136128.428
17439,136135.099
17440,136148.987
17441,136154.905
17442,136161.626
17443,136167.763
17444,136182.099
17445,136188.271
17446,136194.031
17447,136200.203
17448,136206.533
17449,136220.759
17450,136227.083
17451,136233.614
17452,136240.104
17453,136251.621
17454,136257.660
17455,136263.922
17456,136269.813
17457,136282.738
17458,136289.011
17459,136295.441
17460,136301.066
17461,136316.640
17462,136322.819
17463,136329.488
17464,136335.497
17465,136350.139
17466,136356.384
17467,136362.738
17468,136368.574
17469,136384.940
17470,136389.374
17471,136396.026
17472,136402.792
17473,136416.393
17474,136422.483
17475,136428.714
17476,136434.244
17477,136440.487
17478,136453.632
17479,136460.539
17480,136466.544
17481,136472.604
17482,136487.293
17483,136493.476
17484,136499.472
17485,136505.103
17486,136519.808
17487,136525.801
17488,136532.318
17489,136537.853
17490,136553.819
17491,136560.375
17492,136566.640
17493,136573.209
17494,136587.826
17495,136594.012
17496,136600.543
17497,136606.470
17498,136621.462
17499,136626.563
17500,136633.085
17501,136639.505
17502,136652.606
17503,136659.474
17504,136665.077
17505,136671.617
17506,136685.780
17507,136691.680
17508,136698.063
17509,136703.887
17510,136718.579
17511,136724.572
17512,136730.398
17513,136736.361
17514,136750.573
17515,136756.587
17516,136762.637
17517,136768.784
17518,136783.406
17519,136790.015
17520,136796.855
17521,136802.650
17522,136818.996
17523,136825.364
17524,136831.675
17525,136837.427
17526,136851.698
17527,136857.802
17528,136864.251
17529,136870.450
17530,136883.251
17531,136888.956
17532,136895.248
17533,136901.498
17534,136907.475
17535,136923.593
17536,136930.447
17537,136936.962
17538,136950.981
17539,136957.366
17540,136963.482
17541,136969.444
17542,136983.499
17543,136989.613
17544,136996.203
17545,137002.644
17546,137017.950
17547,137023.990
17548,137030.532
17549,137036.355
17550,137049.900
17551,137055.819
17552,137062.542
17553,137068.554
17554,137082.146
17555,137088.399
17556,137095.357
17557,137101.112
17558,137107.490
17559,137125.190
17560,137129.694
17561,137135.790
17562,137149.471
17563,137155.253
17564,137162.083
17565,137168.092
17566,137182.602
17567,137188.970
17568,137195.841
17569,137202.323
17570,137218.333
17571,137222.898
17572,137229.879
17573,137235.615
17574,137249.158
17575,137255.232
17576,137261.512
17577,137267.633
17578,137273.858
17579,137287.938
17580,137294.087
17581,137300.484
17582,137306.548
17583,137321.329
17584,137326.850
17585,137333.334
17586,137339.284
17587,137352.919
17588,137359.011
17589,137365.745
17590,137371.205
17591,137386.123
17592,137390.796
17593,137397.154
17594,137403.061
17595,137416.532
17596,137423.392
17597,137429.324
17598,137434.551
17599,137448.059
17600,137454.657
17601,137460.998
17602,137466.607
17603,137472.587
17604,137485.218
17605,137491.372
17606,137497.313
17607,137503.597
17608,137520.533
17609,137526.444
17610,137533.004
17611,137538.724
17612,137553.262
17613,137559.392
17614,137565.376
17615,137571.436
17616,137585.763
17617,137591.797
17618,137597.904
17619,137603.493
17620,137618.524
17621,137624.954
17622,137631.376
17623,137637.109
17624,137650.716
17625,137657.070
17626,137663.183
17627,137669.953
17628,137683.553
17629,137689.807
17630,137695.941
17631,137702.613
17632,137716.395
17633,137722.980
17634,137728.705
17635,137735.378
17636,137748.641
17637,137754.472
17638,137760.934
17639,137766.795
17640,137772.972
17641,137787.234
17642,137794.046
17643,137800.258
17644,137806.048
17645,137820.594
17646,137825.788
17647,137832.231
17648,137838.294
17649,137852.198
17650,137858.260
17651,137864.605
17652,137871.042
17653,137884.459
17654,137890.648
17655,137896.733
17656,137902.940
17657,137917.127
17658,137922.643
17659,137929.184
17660,137935.107
17661,137948.638
17662,137954.360
17663,137960.306
17664,137966.660
17665,137972.443
17666,137985.372
17667,137991.318
17668,137997.261
17669,138003.109
17670,138015.687
17671,138021.782
17672,138027.653
17673,138033.507
17674,138039.381
17675,138052.280
17676,138058.293
17677,138063.895
17678,138070.404
17679,138084.799
17680,138090.932
17681,138097.176
17682,138103.379
17683,138120.060
17684,138124.611
17685,138131.253
17686,138136.796
17687,138151.171
17688,138157.223
17689,138163.819
17690,138169.714
17691,138183.758
17692,138190.023
17693,138196.553
17694,138202.343
17695,138218.199
17696,138223.855
17697,138230.419
17698,138236.379
17699,138250.680
17700,138256.459
17701,138262.721
17702,138268.630
17703,138282.871
17704,138289.947
17705,138296.366
17706,138302.190
17707,138316.216
17708,138322.667
17709,138329.004
17710,138335.053
17711,138348.348
17712,138354.259
17713,138360.851
17714,138366.953
17715,138373.064
17716,138388.254
17717,138392.688
17718,138399.251
17719,138405.218
17720,138421.000
17721,138425.715
17722,138432.391
17723,138438.373
17724,138452.318
17725,138458.823
17726,138465.138
17727,138473.465
17728,138488.332
17729,138495.495
17730,138502.719
17731,138514.983
17732,138521.065
17733,138527.244
17734,138534.020
17735,138539.731
17736,138553.923
17737,138560.128
17738,138566.998
17739,138573.224
17740,138586.528
17741,138592.463
17742,138598.500
17743,138605.185
17744,138618.313
17745,138625.101
17746,138631.495
17747,138637.108
17748,138652.344
17749,138657.338
17750,138663.925
17751,138669.906
17752,138683.679
17753,138689.963
17754,138696.092
17755,138702.137
17756,138718.808
17757,138722.965
17758,138729.585
17759,138735.749
17760,138749.932
17761,138756.502
17762,138762.565
17763,138768.932
17764,138783.188
17765,138789.936
17766,138796.418
17767,138801.874
17768,138816.609
17769,138823.126
17770,138829.418
17771,138835.459
17772,138849.465
17773,138855.434
17774,138861.950
17775,138868.302
17776,138882.536
17777,138888.872
17778,138895.672
17779,138901.563
17780,138916.310
17781,138922.327
17782,138928.468
17783,138935.030
17784,138940.336
17785,138953.503
17786,138959.650
17787,138966.028
17788,138972.020
17789,138985.888
17790,138992.342
17791,138999.282
17792,139005.155
17793,139020.367
17794,139024.905
17795,139031.741
17796,139037.422
17797,139052.050
17798,139057.827
17799,139064.371
17800,139070.527
17801,139084.486
17802,139090.408
17803,139096.735
17804,139103.092
17805,139120.197
17806,139125.383
17807,139131.691
17808,139137.890
17809,139151.808
17810,139157.795
17811,139163.893
17812,139169.673
17813,139182.866
17814,139189.371
17815,139195.027
17816,139201.450
17817,139214.544
17818,139221.150
17819,139227.325
17820,139233.788
17821,139239.951
17822,139253.629
17823,139259.609
17824,139265.803
17825,139271.854
17826,139284.806
17827,139290.716
17828,139297.393
17829,139303.461
17830,139316.874
17831,139323.002
17832,139329.730
17833,139335.674
17834,139348.871
17835,139355.274
17836,139361.144
17837,139367.802
17838,139374.111
17839,139389.550
17840,139394.289
17841,139400.491
17842,139406.400
17843,139421.254
17844,139427.754
17845,139434.152
17846,139440.176
17847,139454.024
17848,139460.713
17849,139466.499
17850,139472.662
17851,139487.015
17852,139493.523
17853,139500.060
17854,139506.262
17855,139521.057
17856,139527.216
17857,139534.038
17858,139540.061
17859,139553.912
17860,139560.227
17861,139566.516
17862,139572.583
17863,139587.140
17864,139592.989
17865,139599.736
17866,139605.462
17867,139633.370
17868,139638.249
17869,139652.023
17870,139657.518
17871,139664.153
17872,139670.062
17873,139683.492
17874,139690.043
